"country","strike_id","date","location","area","type_of_attack","confirmed_possible_us_strike","air_strike_","drone_strike","min_strikes","max_strikes","min_people_killed","max_people_killed","min_civilians_killed","max_civilians_killed","min_children_killed","max_children_killed","min_people_injured","max_people_injured","strike_link","extra","year","house_majority_party","senate_majority_party","presidential_party","unified_","index","med_strikes","med_people_killed","med_civilians_killed","med_children_killed","med_people_injured","legislative_unified_","min_military_killed","max_military_killed","med_military_killed"
"Pakistan","Ob373",2016-05-21,"Ahmad Wal","Balochistan",NA,NA,NA,NA,NA,NA,2,2,1,1,0,0,0,0,"https://www.thebureauinvestigates.com/2016/01/11/obama-2016-pakistan-drone-strikes/#Ob373",NA,2016,"Republican","Republican","Democrat","No","424",NA,2,1,0,0,"Republican",1,1,1
"Pakistan","T001",2017-03-02,"Unknown","Kurram Agency",NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican","425",NA,2,0,0,0,"Republican",2,2,2
"Pakistan","T002",2017-04-26,"Zuwai","North Waziristan",NA,NA,NA,NA,NA,NA,7,11,0,3,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican","426",NA,9,1.5,0,0,"Republican",7,8,7.5
"Pakistan","T003",2017-05-24,"Unknown","North Waziristan",NA,NA,NA,NA,NA,NA,2,3,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican","427",NA,2.5,0,0,0,"Republican",2,3,2.5
"Pakistan","T004",2017-06-13,"Hangu district","Khyber Pakhtunkhwa province",NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,0,3,NA,NA,2017,"Republican","Republican","Republican","Republican","428",NA,2,0,0,1.5,"Republican",1,3,2
"Pakistan","T005",2017-09-15,"Ghuz Ghari village","Kurram Agency",NA,NA,NA,NA,NA,NA,3,3,0,0,0,0,1,2,NA,NA,2017,"Republican","Republican","Republican","Republican","429",NA,3,0,0,1.5,"Republican",3,3,3
"Pakistan","T006",2018-01-24,"Unclear","Unclear",NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican","430",NA,2,0,0,0,"Republican",1,3,2
"Somalia","SOM001",2007-01-07,"Ras Kamboni",NA,"Air assault - AC-130 Gunship","Confirmed",1,0,1,1,8,10,2,2,0,1,1,3,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM001","http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#",2007,"Democrat","Democrat","Republican","No",NA,1,9,2,0.5,2,"Democrat",6,8,7
"Somalia","SOM002",2007-01-09,"Hayo, Garer, Bankajirow and Badmadow, Ras Kamboni",NA,"Air assault - AC-130 Gunship","Confirmed",1,0,1,1,5,10,0,0,0,0,4,5,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM002",NA,2007,"Democrat","Democrat","Republican","No",NA,1,7.5,0,0,4.5,"Democrat",5,10,7.5
"Somalia","SOM003",2007-01-09,"Hayo",NA,"Air assault - helicopter","Possible",1,0,1,1,4,31,4,31,0,1,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM003",NA,2007,"Democrat","Democrat","Republican","No",NA,1,17.5,17.5,0.5,0,"Democrat",0,0,0
"Somalia","SOM004",2007-01-23,"Waldena",NA,"Air assault - AC-130 Gunship
Ground operation - capture mission","Confirmed",1,0,1,1,8,8,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM004",NA,2007,"Democrat","Democrat","Republican","No",NA,1,8,0,0,0,"Democrat",8,8,8
"Somalia","SOM005",2007-06-01,"Bargal",NA,"Naval operation - USS Chafee shore bombardment","Confirmed",0,0,1,1,8,12,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM005",NA,2007,"Democrat","Democrat","Republican","No",NA,1,10,0,0,0,"Democrat",8,12,10
"Somalia","SOM006",2008-03-03,"Dhobley",NA,"Naval operation - cruise missile
Possible air operation - AC-130 Gunship","Confirmed",0,0,1,1,0,6,0,4,0,0,3,8,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM006",NA,2008,"Democrat","Democrat","Republican","No",NA,1,3,2,0,5.5,"Democrat",0,2,1
"Somalia","SOM007",2008-05-01,"Dusa Marreb",NA,"Naval operation - cruise missiles
Possible air assault - AC-130 Gunship","Confirmed",0,0,1,1,8,15,5,10,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM007",NA,2008,"Democrat","Democrat","Republican","No",NA,1,11.5,7.5,0,0,"Democrat",3,5,4
"Somalia","SOM008",2009-09-14,"Barawe",NA,"Air operation - helicopter
Ground assault - body retrieval","Confirmed",1,0,1,1,2,6,0,0,0,0,2,2,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM008",NA,2009,"Democrat","Democrat","Democrat","Democrat",NA,1,4,0,0,2,"Democrat",2,6,4
"Somalia","SOM009",2011-04-03,"Dhobley",NA,"Air operation - airstrike","Possible",1,0,1,1,1,36,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM009",NA,2011,"Republican","Democrat","Democrat","No",NA,1,18.5,0,0,0,"No",1,36,18.5
"Somalia","SOM010",2011-06-23,"Kismayo",NA,"Air operation - drone strike
Helicopter raid","Confirmed",1,1,1,1,2,2,0,0,0,0,2,3,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM010",NA,2011,"Republican","Democrat","Democrat","No",NA,1,2,0,0,2.5,"No",2,2,2
"Somalia","SOM011",2011-07-06,"Juba",NA,"Air operation - drone or airstrike","Possible",1,1,1,1,0,0,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM011",NA,2011,"Republican","Democrat","Democrat","No",NA,1,0,0,0,0,"No",0,0,0
"Somalia","SOM012",2011-09-25,"Kismayo",NA,"Air operation - drone strike","Possible",1,1,1,1,0,0,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM012",NA,2011,"Republican","Democrat","Democrat","No",NA,1,0,0,0,0,"No",0,0,0
"Somalia","SOM013",2011-11-14,"Afgoye",NA,"Air operation - drone strike","Possible",1,1,1,1,0,2,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM013",NA,2011,"Republican","Democrat","Democrat","No",NA,1,1,0,0,0,"No",0,2,1
"Somalia","SOM014",2012-01-21,"Elasha Biyaha",NA,"Air operation - drone strike","Confirmed",1,1,1,1,1,1,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM014",NA,2012,"Republican","Democrat","Democrat","No",NA,1,1,0,0,0,"No",1,1,1
"Somalia","SOM015",2012-02-24,"Lower Shabelle",NA,"Air operation - drone strike","Confirmed",1,1,1,1,3,7,0,1,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM015",NA,2012,"Republican","Democrat","Democrat","No",NA,1,5,0.5,0,0,"No",3,6,4.5
"Somalia","SOM016",2012-04-17,"Gumh, Puntland",NA,"Air operation - airstrike","Possible",1,0,1,1,0,0,0,0,0,0,2,2,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM016",NA,2012,"Republican","Democrat","Democrat","No",NA,1,0,0,0,2,"No",0,0,0
"Somalia","SOM017",2013-10-05,"Barawe, Shabeellaha Hoose",NA,"Ground operation - amphibious assault","Confirmed",0,0,1,1,1,7,0,0,0,0,1,1,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM017",NA,2013,"Republican","Democrat","Democrat","No",NA,1,4,0,0,1,"No",1,7,4
"Somalia","SOM018",2013-10-28,"Jillib, Middle Juba",NA,"Air operation - drone strike","Confirmed",1,1,1,1,2,3,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM018",NA,2013,"Republican","Democrat","Democrat","No",NA,1,2.5,0,0,0,"No",2,3,2.5
"Somalia","SOM019",2014-01-26,"Hawai, Lower Shabelle",NA,"Air operation - drone strike","Confirmed",1,1,1,1,2,9,0,2,0,2,0,1,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM019",NA,2014,"Republican","Democrat","Democrat","No",NA,1,5.5,1,1,0.5,"No",2,7,4.5
"Somalia","SOM020",2014-08-01,"Barawe, Lower Shabelle",NA,"Air operation - drone strike","Confirmed",1,1,1,1,6,6,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM020",NA,2014,"Republican","Democrat","Democrat","No",NA,1,6,0,0,0,"No",6,6,6
"Somalia","SOM021",2014-12-29,"Saakow",NA,"Air operation - drone strike","Confirmed",1,1,1,1,2,3,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM021",NA,2014,"Republican","Democrat","Democrat","No",NA,1,2.5,0,0,0,"No",2,3,2.5
"Somalia","SOM022",2015-01-31,"Dugule, Lower Shabelle",NA,"Air operation - drone strike","Possible",1,1,1,1,40,60,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM022",NA,2015,"Republican","Republican","Democrat","No",NA,1,50,0,0,0,"Republican",40,60,50
"Somalia","SOM023",2015-01-31,"Dinsoor, Bay Region",NA,"Air operation - drone strike","Confirmed",1,1,1,1,2,9,0,4,0,0,0,4,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM023",NA,2015,"Republican","Republican","Democrat","No",NA,1,5.5,2,0,2,"Republican",2,5,3.5
"Somalia","SOM024",2015-03-12,"Abaq Xaluul village, Baardheere, Gedo region",NA,"Air operation - drone strike","Confirmed",1,1,1,1,3,3,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM024",NA,2015,"Republican","Republican","Democrat","No",NA,1,3,0,0,0,"Republican",3,3,3
"Somalia","SOM025",2015-07-15,"Baardheere, Gedo Region",NA,"Air operation - drone strike","Confirmed",1,1,1,1,2,3,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM025",NA,2015,"Republican","Republican","Democrat","No",NA,1,2.5,0,0,0,"Republican",2,3,2.5
"Somalia","SOM026",2015-07-15,"Baardheere, Gedo Region",NA,"Air operation - drone strike","Confirmed",1,1,5,5,0,0,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM026",NA,2015,"Republican","Republican","Democrat","No",NA,5,0,0,0,0,"Republican",0,0,0
"Somalia","SOM027",2015-11-21,"Balad Amin, Lower Shabelle",NA,"Air operation - drone strike","Confirmed",1,1,1,1,5,10,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM027",NA,2015,"Republican","Republican","Democrat","No",NA,1,7.5,0,0,0,"Republican",5,10,7.5
"Somalia","SOM028",2015-11-29,"Yasooman, Ceeldheer and Ceel Lahelay villages, Hiraan region",NA,"Air operation - airstrike","Possible",1,0,1,1,0,0,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM028",NA,2015,"Republican","Republican","Democrat","No",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM029",2015-12-02,"Kunyo-Barow, Lower Shabelle",NA,"Air operation - drone strike","Confirmed",1,1,1,1,3,3,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM029",NA,2015,"Republican","Republican","Democrat","No",NA,1,3,0,0,0,"Republican",3,3,3
"Somalia","SOM030",2015-12-21,"Kuntuwarey district, Lower Shabelle",NA,"Air operation - drone strike","Confirmed",1,1,1,1,5,5,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM030",NA,2015,"Republican","Republican","Democrat","No",NA,1,5,0,0,0,"Republican",5,5,5
"Somalia","SOM031",2016-03-05,"Raso Camp, Hiraaan",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,150,200,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM031",NA,2016,"Republican","Republican","Democrat","No",NA,1,175,0,0,0,"Republican",150,200,175
"Somalia","SOM032",2016-03-08,"Awdhegle, Lower Shabelle",NA,"Ground operation - Joint US-Somali helicopter assault","Confirmed",0,0,1,1,19,19,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM032",NA,2016,"Republican","Republican","Democrat","No",NA,1,19,0,0,0,"Republican",19,19,19
"Somalia","SOM033",2016-03-31,"Jillib, Middle Juba",NA,"Air operation - drone strike","Confirmed",1,1,1,1,3,3,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM033",NA,2016,"Republican","Republican","Democrat","No",NA,1,3,0,0,0,"Republican",3,3,3
"Somalia","SOM034",2016-04-01,"Unknown",NA,"Air operation - drone strike","Confirmed",1,1,1,1,0,22,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM034",NA,2016,"Republican","Republican","Democrat","No",NA,1,11,0,0,0,"Republican",0,22,11
"Somalia","SOM035",2016-04-02,"Unknown",NA,"Air operation - drone strike","Confirmed",1,1,1,1,6,6,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM035",NA,2016,"Republican","Republican","Democrat","No",NA,1,6,0,0,0,"Republican",6,6,6
"Somalia","SOM036",2016-04-06,"Jillib, Middle Juba",NA,"Air operation - drone strike","Confirmed",1,1,1,1,8,8,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM036",NA,2016,"Republican","Republican","Democrat","No",NA,1,8,0,0,0,"Republican",8,8,8
"Somalia","SOM037",2016-04-11,"Lower Juba",NA,"Air operation - drone strike","Confirmed",1,1,1,1,8,12,3,3,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM037",NA,2016,"Republican","Republican","Democrat","No",NA,1,10,3,0,0,"Republican",5,9,7
"Somalia","SOM038",2016-05-12,"Afgoye, Lower Shabelle",NA,"Air operation - drone strike","Confirmed",1,1,1,1,5,5,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM038",NA,2016,"Republican","Republican","Democrat","No",NA,1,5,0,0,0,"Republican",5,5,5
"Somalia","SOM039",2016-05-27,"South-central Somalia",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,1,1,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM039",NA,2016,"Republican","Republican","Democrat","No",NA,1,1,0,0,0,"Republican",1,1,1
"Somalia","SOM040",2016-06-21,"Southern Somalia",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,3,3,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM040",NA,2016,"Republican","Republican","Democrat","No",NA,1,3,0,0,0,"Republican",3,3,3
"Somalia","SOM041",2016-08-30,"Near Gobanale",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,2,2,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM041",NA,2016,"Republican","Republican","Democrat","No",NA,1,2,0,0,0,"Republican",2,2,2
"Somalia","SOM042",2016-09-05,"Tortoroow",NA,"Air operation - drone or airstrike","Confirmed",1,1,2,2,4,4,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM042",NA,2016,"Republican","Republican","Democrat","No",NA,2,4,0,0,0,"Republican",4,4,4
"Somalia","SOM043",2016-09-26,"Caba, near Kismayo",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,4,4,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM043",NA,2016,"Republican","Republican","Democrat","No",NA,1,4,0,0,0,"Republican",4,4,4
"Somalia","SOM044",2016-09-28,"Galcayo, Galmudug",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,10,22,0,2,0,0,3,16,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM044",NA,2016,"Republican","Republican","Democrat","No",NA,1,16,1,0,9.5,"Republican",10,20,15
"Somalia","SOM045",2017-01-07,"Gaduug",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM045",NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM046",2017-05-04,"Dar es Salam village, Lower Shabelle",NA,"Ground operation - Somali-led or joint operation, ambushed before reaching target","Confirmed",0,0,1,1,4,9,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM046",NA,2017,"Republican","Republican","Republican","Republican",NA,1,6.5,0,0,0,"Republican",4,9,6.5
"Somalia","SOM047",2017-06-11,"Sakow, Middle Juba region",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,8,8,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM047",NA,2017,"Republican","Republican","Republican","Republican",NA,1,8,0,0,0,"Republican",8,8,8
"Somalia","SOM048",2017-07-02,"Kunyo Barrow, Lower Shabelle",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,1,1,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM048",NA,2017,"Republican","Republican","Republican","Republican",NA,1,1,0,0,0,"Republican",1,1,1
"Somalia","SOM049",2017-07-04,"Luglaw, Jubba region",NA,"Air operation - Somali ground force, US air support","Confirmed",1,0,1,1,10,13,0,0,0,0,10,10,"http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/#SOM049",NA,2017,"Republican","Republican","Republican","Republican",NA,1,11.5,0,0,10,"Republican",10,13,11.5
"Somalia","SOM050",2017-07-13,"Kunyo Barrow, Lower Shabelle",NA,"Ground operation - US-Somali air assault","Confirmed",0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM051",2017-07-15,"Southern Somalia",NA,"Air operation - Somali ground force, US air support","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM052",2017-07-20,"Southern Somalia",NA,"Air operation - Somali ground force, US air support","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM053",2017-07-21,"Southern Somalia",NA,"Air operation - Somali ground force, US air support","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM054",2017-07-28,"Southern Somalia",NA,"Air operation - Somali ground force, US air support","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM055",2017-07-29,"Southern Somalia",NA,"Air operation - Somali ground force, US air support","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM056",2017-07-29,"Tortoroow, Lower Shabelle",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,1,1,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1,0,0,0,"Republican",1,1,1
"Somalia","SOM057",2017-08-10,"Banadiir region",NA,"Air operation - drone or airstrike","Confirmed",1,0,2,2,0,1,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,2,0.5,0,0,0,"Republican",0,1,0.5
"Somalia","SOM058",2017-08-16,"Jillib, Middle Juba",NA,"Air operation - drone or airstrike, US-Somali ground troops","Confirmed",1,0,1,1,7,7,0,7,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,7,3.5,0,0,"Republican",7,0,3.5
"Somalia","SOM059",2017-08-25,"Bariire, Lower Shabelle region",NA,"Ground operation - Somali-led or joint operation","Confirmed",0,0,1,1,0,10,0,10,0,3,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,5,5,1.5,0,"Republican",0,0,0
"Somalia","SOM060",2017-08-31,"Barawe, Lower Shabelle",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,1,1,0,0,0,0,1,1,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1,0,0,1,"Republican",1,1,1
"Somalia","SOM061",2017-09-05,"Bay region",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,3,3,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,3,0,0,0,"Republican",3,3,3
"Somalia","SOM062",2017-09-07,"Barawe, Lower Shabelle",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,1,1,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1,0,0,0,"Republican",1,1,1
"Somalia","SOM063",2017-09-13,"Southern Somalia",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,6,6,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,6,0,0,0,"Republican",6,6,6
"Somalia","SOM064",2017-09-30,"Southern Somalia",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM065",2017-10-02,"Southern Somalia",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM066",2017-10-16,"Bariire, Lower Shabelle region",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,0,5,0,2,0,0,0,8,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,2.5,1,0,4,"Republican",0,3,1.5
"Somalia","SOM067",2017-11-03,"Qandala town, Puntland",NA,"Air operation - drone or airstrike","Confirmed",1,0,2,2,3,20,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,2,11.5,0,0,0,"Republican",3,20,11.5
"Somalia","SOM068",2017-11-09,"Bay region",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,3,3,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,3,0,0,0,"Republican",3,3,3
"Somalia","SOM069",2017-11-10,"Basra village, Lower Shabelle",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,13,13,0,3,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,13,1.5,0,0,"Republican",13,10,11.5
"Somalia","SOM070",2017-11-11,"Gaduud",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,1,1,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1,0,0,0,"Republican",1,1,1
"Somalia","SOM071",2017-11-12,"Lower Shabelle",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,3,3,0,3,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,3,1.5,0,0,"Republican",3,0,1.5
"Somalia","SOM072",2017-11-12,"Puntland",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,23,23,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,23,0,0,0,"Republican",23,23,23
"Somalia","SOM073",2017-11-13,"Awhiigle, Gaduud",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM074",2017-11-14,"Idow Jalad, Lower Shabelle",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,6,6,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,6,0,0,0,"Republican",6,6,6
"Somalia","SOM075",2017-11-21,"Bay region",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,100,100,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,100,0,0,0,"Republican",100,100,100
"Somalia","SOM076",2017-11-27,"Northeastern",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,1,1,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1,0,0,0,"Republican",1,1,1
"Somalia","SOM077",2017-12-12,"Mubarak, Lower Shabelle",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Somalia","SOM078",2017-12-15,"30 miles northwest of Kismayo",NA,"Air operation - drone or airstrike","Confirmed",1,1,1,1,8,8,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,8,0,0,0,"Republican",8,8,8
"Somalia","SOM079",2017-12-24,"Southern Somalia",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,13,13,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,13,0,0,0,"Republican",13,13,13
"Somalia","SOM080",2017-12-27,"25 kilometers west of Mogadishu",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,4,4,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,4,0,0,0,"Republican",4,4,4
"Somalia","SOM081",2018-01-02,"50 kilometers west of Mogadishu",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,2,2,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,2,0,0,0,"Republican",2,2,2
"Somalia","SOM082",2018-01-18,"51 kilometers northwest of Kismayo",NA,"Air operation - drone or airstrike","Confirmed",1,0,1,1,4,4,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,4,0,0,0,"Republican",4,4,4
"Somalia","SOM083",2018-01-18,"Middle Shabelle region",NA,"Ground operation - Somali-led or joint operation","Confirmed",0,0,1,1,0,5,0,0,0,5,0,6,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,2.5,0,2.5,3,"Republican",0,5,2.5
